STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN024141500,"CALCUTTA DUM DUM, IN",3/15/1990,0,77,87,65
IN024141500,"CALCUTTA DUM DUM, IN",3/16/1990,0,78,87,67
IN024141500,"CALCUTTA DUM DUM, IN",3/17/1990,0,78,90,68
IN024141500,"CALCUTTA DUM DUM, IN",3/18/1990,0,82,91,67
IN024141500,"CALCUTTA DUM DUM, IN",3/19/1990,0,83,,69
IN024141500,"CALCUTTA DUM DUM, IN",3/20/1990,,83,96,71
IN024141500,"CALCUTTA DUM DUM, IN",3/21/1990,0,84,96,74
IN024141500,"CALCUTTA DUM DUM, IN",3/22/1990,0,84,97,75
IN024141500,"CALCUTTA DUM DUM, IN",3/23/1990,,83,,
IN024141500,"CALCUTTA DUM DUM, IN",3/24/1990,,78,92,
IN024141500,"CALCUTTA DUM DUM, IN",3/25/1990,0,74,81,
IN024141500,"CALCUTTA DUM DUM, IN",3/26/1990,0,76,83,68
IN024141500,"CALCUTTA DUM DUM, IN",3/27/1990,,72,83,
IN024141500,"CALCUTTA DUM DUM, IN",3/28/1990,,73,83,
IN024141500,"CALCUTTA DUM DUM, IN",3/29/1990,,73,84,
IN024141500,"CALCUTTA DUM DUM, IN",3/30/1990,0,79,90,68
IN024141500,"CALCUTTA DUM DUM, IN",3/31/1990,,79,91,
IN024141500,"CALCUTTA DUM DUM, IN",4/1/1990,0.18,78,90,68
IN024141500,"CALCUTTA DUM DUM, IN",4/2/1990,0,81,90,71
IN024141500,"CALCUTTA DUM DUM, IN",4/3/1990,,78,89,
IN024141500,"CALCUTTA DUM DUM, IN",4/4/1990,,72,81,
IN024141500,"CALCUTTA DUM DUM, IN",4/5/1990,0,75,87,60
IN024141500,"CALCUTTA DUM DUM, IN",4/6/1990,0,79,87,69
IN024141500,"CALCUTTA DUM DUM, IN",4/7/1990,0,81,91,74
IN024141500,"CALCUTTA DUM DUM, IN",4/8/1990,,81,93,73
IN024141500,"CALCUTTA DUM DUM, IN",4/9/1990,0,85,95,75
IN024141500,"CALCUTTA DUM DUM, IN",4/10/1990,0,87,97,78
IN024141500,"CALCUTTA DUM DUM, IN",4/11/1990,0,85,99,
IN024141500,"CALCUTTA DUM DUM, IN",4/12/1990,0,87,100,79
IN024141500,"CALCUTTA DUM DUM, IN",4/13/1990,,87,,80
IN024141500,"CALCUTTA DUM DUM, IN",4/14/1990,0,88,99,80
IN024141500,"CALCUTTA DUM DUM, IN",4/15/1990,0,87,95,80
IN024141500,"CALCUTTA DUM DUM, IN",4/16/1990,0,85,94,
IN024141500,"CALCUTTA DUM DUM, IN",4/17/1990,0,86,97,80
IN024141500,"CALCUTTA DUM DUM, IN",4/18/1990,0,87,97,81
IN024141500,"CALCUTTA DUM DUM, IN",4/19/1990,0,85,92,80
IN024141500,"CALCUTTA DUM DUM, IN",4/20/1990,0,86,95,82
IN024141500,"CALCUTTA DUM DUM, IN",4/21/1990,0,88,97,82
IN024141500,"CALCUTTA DUM DUM, IN",4/22/1990,0,87,,
IN024141500,"CALCUTTA DUM DUM, IN",4/23/1990,0,88,96,82
IN024141500,"CALCUTTA DUM DUM, IN",4/24/1990,0,87,96,81
IN024141500,"CALCUTTA DUM DUM, IN",4/25/1990,0,87,95,80
IN024141500,"CALCUTTA DUM DUM, IN",4/26/1990,,84,95,
IN024141500,"CALCUTTA DUM DUM, IN",4/27/1990,0,86,94,
IN024141500,"CALCUTTA DUM DUM, IN",4/28/1990,,82,94,
IN024141500,"CALCUTTA DUM DUM, IN",4/29/1990,0,80,91,
IN024141500,"CALCUTTA DUM DUM, IN",4/30/1990,0,84,95,71
IN024141500,"CALCUTTA DUM DUM, IN",5/1/1990,0,84,95,74
IN024141500,"CALCUTTA DUM DUM, IN",5/2/1990,,86,96,78
IN024141500,"CALCUTTA DUM DUM, IN",5/3/1990,0.02,87,96,78
IN024141500,"CALCUTTA DUM DUM, IN",5/4/1990,0,80,95,
IN024141500,"CALCUTTA DUM DUM, IN",5/5/1990,0.47,84,94,71
IN024141500,"CALCUTTA DUM DUM, IN",5/6/1990,0,85,95,75
IN024141500,"CALCUTTA DUM DUM, IN",5/7/1990,0,90,96,76
IN024141500,"CALCUTTA DUM DUM, IN",5/8/1990,0,86,93,79
IN024141500,"CALCUTTA DUM DUM, IN",5/9/1990,,86,100,80
IN024141500,"CALCUTTA DUM DUM, IN",5/10/1990,0,85,95,
IN024141500,"CALCUTTA DUM DUM, IN",5/11/1990,0.07,84,95,76
IN024141500,"CALCUTTA DUM DUM, IN",5/12/1990,0.8,81,90,
IN024141500,"CALCUTTA DUM DUM, IN",5/13/1990,0.51,80,90,76
IN024141500,"CALCUTTA DUM DUM, IN",5/14/1990,2.54,77,80,75
IN024141500,"CALCUTTA DUM DUM, IN",5/15/1990,0,79,90,
IN024141500,"CALCUTTA DUM DUM, IN",5/16/1990,0,85,93,71
IN024141500,"CALCUTTA DUM DUM, IN",5/17/1990,,89,95,78
IN024141500,"CALCUTTA DUM DUM, IN",5/18/1990,,83,95,
IN024141500,"CALCUTTA DUM DUM, IN",5/19/1990,,84,94,78
IN024141500,"CALCUTTA DUM DUM, IN",5/20/1990,,82,95,
IN024141500,"CALCUTTA DUM DUM, IN",5/21/1990,0,86,94,73
IN024141500,"CALCUTTA DUM DUM, IN",5/22/1990,,85,97,
IN024141500,"CALCUTTA DUM DUM, IN",5/24/1990,0,88,95,81
IN024141500,"CALCUTTA DUM DUM, IN",5/30/1990,0,88,,
IN024141500,"CALCUTTA DUM DUM, IN",5/31/1990,,90,98,83
IN024141500,"CALCUTTA DUM DUM, IN",6/1/1990,0.04,87,94,
IN024141500,"CALCUTTA DUM DUM, IN",6/2/1990,0,85,97,
IN024141500,"CALCUTTA DUM DUM, IN",6/3/1990,0.4,88,96,77
IN024141500,"CALCUTTA DUM DUM, IN",6/4/1990,0,87,95,83
IN024141500,"CALCUTTA DUM DUM, IN",6/5/1990,,85,95,
IN024141500,"CALCUTTA DUM DUM, IN",6/6/1990,1.87,85,92,74
IN024141500,"CALCUTTA DUM DUM, IN",6/7/1990,0,88,94,81
IN024141500,"CALCUTTA DUM DUM, IN",6/8/1990,0,88,95,84
IN024141500,"CALCUTTA DUM DUM, IN",6/9/1990,0,87,95,
IN024141500,"CALCUTTA DUM DUM, IN",6/10/1990,0,85,96,78
IN024141500,"CALCUTTA DUM DUM, IN",6/11/1990,0,90,97,81
IN024141500,"CALCUTTA DUM DUM, IN",6/12/1990,,88,96,
IN024141500,"CALCUTTA DUM DUM, IN",6/13/1990,,84,91,80
IN024141500,"CALCUTTA DUM DUM, IN",6/14/1990,0.85,81,85,79
IN024141500,"CALCUTTA DUM DUM, IN",6/15/1990,0,84,92,
IN024141500,"CALCUTTA DUM DUM, IN",6/16/1990,1.06,85,93,78
IN024141500,"CALCUTTA DUM DUM, IN",6/17/1990,0.04,85,94,
IN024141500,"CALCUTTA DUM DUM, IN",6/18/1990,0.15,83,92,79
IN024141500,"CALCUTTA DUM DUM, IN",6/19/1990,0.52,85,91,80
IN024141500,"CALCUTTA DUM DUM, IN",6/20/1990,0.61,84,90,80
IN024141500,"CALCUTTA DUM DUM, IN",6/21/1990,0,85,90,81
IN024141500,"CALCUTTA DUM DUM, IN",6/22/1990,0.02,87,94,82
IN024141500,"CALCUTTA DUM DUM, IN",6/23/1990,0,86,92,
IN024141500,"CALCUTTA DUM DUM, IN",6/24/1990,0.39,83,92,
IN024141500,"CALCUTTA DUM DUM, IN",6/25/1990,1.07,85,95,80
IN024141500,"CALCUTTA DUM DUM, IN",6/26/1990,0.01,85,91,
IN024141500,"CALCUTTA DUM DUM, IN",6/27/1990,1.14,83,88,78
IN024141500,"CALCUTTA DUM DUM, IN",6/28/1990,0.15,86,91,78
IN024141500,"CALCUTTA DUM DUM, IN",6/29/1990,0,87,94,82
IN024141500,"CALCUTTA DUM DUM, IN",6/30/1990,,84,95,
IN024141500,"CALCUTTA DUM DUM, IN",7/1/1990,3.11,82,88,76
IN024141500,"CALCUTTA DUM DUM, IN",7/2/1990,0.66,81,,78
IN024141500,"CALCUTTA DUM DUM, IN",7/3/1990,1.09,81,,77
IN024141500,"CALCUTTA DUM DUM, IN",7/4/1990,1.65,82,89,77
IN024141500,"CALCUTTA DUM DUM, IN",7/5/1990,0.41,81,88,
IN024141500,"CALCUTTA DUM DUM, IN",7/6/1990,0,81,88,
IN024141500,"CALCUTTA DUM DUM, IN",7/7/1990,0.92,81,87,76
IN024141500,"CALCUTTA DUM DUM, IN",7/8/1990,0.04,82,89,
IN024141500,"CALCUTTA DUM DUM, IN",7/9/1990,0.01,79,85,
IN024141500,"CALCUTTA DUM DUM, IN",7/10/1990,1.18,84,88,75
IN024141500,"CALCUTTA DUM DUM, IN",7/11/1990,0,82,90,79
IN024141500,"CALCUTTA DUM DUM, IN",7/12/1990,3.23,81,88,77
IN024141500,"CALCUTTA DUM DUM, IN",7/13/1990,0.68,83,89,79
IN024141500,"CALCUTTA DUM DUM, IN",7/14/1990,4.37,85,92,80
IN024141500,"CALCUTTA DUM DUM, IN",7/15/1990,0.29,84,90,
IN024141500,"CALCUTTA DUM DUM, IN",7/16/1990,0.12,84,,78
IN024141500,"CALCUTTA DUM DUM, IN",7/17/1990,0.26,84,93,79
IN024141500,"CALCUTTA DUM DUM, IN",7/18/1990,0.79,84,,80
IN024141500,"CALCUTTA DUM DUM, IN",7/19/1990,0,82,91,
IN024141500,"CALCUTTA DUM DUM, IN",7/20/1990,3.46,81,86,79
IN024141500,"CALCUTTA DUM DUM, IN",7/21/1990,0.91,85,89,80
IN024141500,"CALCUTTA DUM DUM, IN",7/22/1990,0,84,93,
IN024141500,"CALCUTTA DUM DUM, IN",7/23/1990,0.09,84,89,80
IN024141500,"CALCUTTA DUM DUM, IN",7/24/1990,0.37,85,92,80
IN024141500,"CALCUTTA DUM DUM, IN",7/25/1990,0.01,85,94,81
IN024141500,"CALCUTTA DUM DUM, IN",7/26/1990,0,84,90,
IN024141500,"CALCUTTA DUM DUM, IN",7/27/1990,0.14,83,89,
IN024141500,"CALCUTTA DUM DUM, IN",7/28/1990,2.87,80,84,77
IN024141500,"CALCUTTA DUM DUM, IN",7/29/1990,1.23,81,89,
IN024141500,"CALCUTTA DUM DUM, IN",7/30/1990,1.08,83,90,76
IN024141500,"CALCUTTA DUM DUM, IN",7/31/1990,0,83,93,
IN024141500,"CALCUTTA DUM DUM, IN",8/1/1990,2.35,81,85,
IN024141500,"CALCUTTA DUM DUM, IN",8/2/1990,0.57,81,86,77
IN024141500,"CALCUTTA DUM DUM, IN",8/3/1990,0.28,83,90,77
IN024141500,"CALCUTTA DUM DUM, IN",8/4/1990,2.44,87,93,80
IN024141500,"CALCUTTA DUM DUM, IN",8/5/1990,0.01,87,93,
IN024141500,"CALCUTTA DUM DUM, IN",8/6/1990,0,82,91,
IN024141500,"CALCUTTA DUM DUM, IN",8/7/1990,0.64,83,92,79
IN024141500,"CALCUTTA DUM DUM, IN",8/8/1990,0.28,84,91,79
IN024141500,"CALCUTTA DUM DUM, IN",8/9/1990,0,86,92,80
IN024141500,"CALCUTTA DUM DUM, IN",8/10/1990,0,87,92,81
IN024141500,"CALCUTTA DUM DUM, IN",8/11/1990,0,87,94,82
IN024141500,"CALCUTTA DUM DUM, IN",8/12/1990,0,87,94,82
IN024141500,"CALCUTTA DUM DUM, IN",8/13/1990,0,84,93,81
IN024141500,"CALCUTTA DUM DUM, IN",8/14/1990,,84,90,
IN024141500,"CALCUTTA DUM DUM, IN",8/15/1990,,82,87,80
IN024141500,"CALCUTTA DUM DUM, IN",8/16/1990,,82,88,80
IN024141500,"CALCUTTA DUM DUM, IN",8/17/1990,,83,88,78
IN024141500,"CALCUTTA DUM DUM, IN",8/18/1990,0,85,92,80
IN024141500,"CALCUTTA DUM DUM, IN",8/19/1990,0,86,93,81
IN024141500,"CALCUTTA DUM DUM, IN",8/20/1990,0,86,92,82
IN024141500,"CALCUTTA DUM DUM, IN",8/21/1990,0.18,84,,77
IN024141500,"CALCUTTA DUM DUM, IN",8/22/1990,0.5,84,91,80
IN024141500,"CALCUTTA DUM DUM, IN",8/23/1990,0.06,86,93,80
IN024141500,"CALCUTTA DUM DUM, IN",8/24/1990,0,86,94,81
IN024141500,"CALCUTTA DUM DUM, IN",8/25/1990,0.33,88,93,80
IN024141500,"CALCUTTA DUM DUM, IN",8/26/1990,0.16,81,92,
IN024141500,"CALCUTTA DUM DUM, IN",8/27/1990,0.75,85,92,78
IN024141500,"CALCUTTA DUM DUM, IN",8/28/1990,0.04,83,88,80
IN024141500,"CALCUTTA DUM DUM, IN",8/29/1990,0.36,82,89,80
IN024141500,"CALCUTTA DUM DUM, IN",8/30/1990,0.16,84,91,80
IN024141500,"CALCUTTA DUM DUM, IN",8/31/1990,0,87,93,79
IN024141500,"CALCUTTA DUM DUM, IN",9/1/1990,,85,96,
IN024141500,"CALCUTTA DUM DUM, IN",9/2/1990,,78,81,74
IN024141500,"CALCUTTA DUM DUM, IN",9/3/1990,,80,85,
IN024141500,"CALCUTTA DUM DUM, IN",9/4/1990,1.3,82,88,76
IN024141500,"CALCUTTA DUM DUM, IN",9/5/1990,0.17,83,88,79
IN024141500,"CALCUTTA DUM DUM, IN",9/6/1990,0.52,84,90,77
IN024141500,"CALCUTTA DUM DUM, IN",9/7/1990,0.08,84,91,79
IN024141500,"CALCUTTA DUM DUM, IN",9/8/1990,0,86,93,80
