STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN010100400,"THIRUVANANTHAPURAM, IN",3/11/1990,0,84,92,75
IN010100400,"THIRUVANANTHAPURAM, IN",3/12/1990,,83,91,77
IN010100400,"THIRUVANANTHAPURAM, IN",3/13/1990,0,84,92,76
IN010100400,"THIRUVANANTHAPURAM, IN",3/14/1990,0.04,82,93,
IN010100400,"THIRUVANANTHAPURAM, IN",3/15/1990,0.11,83,93,76
IN010100400,"THIRUVANANTHAPURAM, IN",3/16/1990,0,83,94,76
IN010100400,"THIRUVANANTHAPURAM, IN",3/17/1990,0.8,82,,74
IN010100400,"THIRUVANANTHAPURAM, IN",3/18/1990,0,82,,73
IN010100400,"THIRUVANANTHAPURAM, IN",3/19/1990,0,84,91,75
IN010100400,"THIRUVANANTHAPURAM, IN",3/20/1990,,84,91,76
IN010100400,"THIRUVANANTHAPURAM, IN",3/21/1990,0,83,89,78
IN010100400,"THIRUVANANTHAPURAM, IN",3/22/1990,0.02,84,91,77
IN010100400,"THIRUVANANTHAPURAM, IN",3/23/1990,0,81,92,
IN010100400,"THIRUVANANTHAPURAM, IN",3/24/1990,0,84,92,78
IN010100400,"THIRUVANANTHAPURAM, IN",3/25/1990,0,84,92,78
IN010100400,"THIRUVANANTHAPURAM, IN",3/26/1990,0,83,93,76
IN010100400,"THIRUVANANTHAPURAM, IN",3/27/1990,0,84,94,76
IN010100400,"THIRUVANANTHAPURAM, IN",3/28/1990,0,85,93,78
IN010100400,"THIRUVANANTHAPURAM, IN",3/29/1990,0,86,92,80
IN010100400,"THIRUVANANTHAPURAM, IN",3/30/1990,0,86,95,77
IN010100400,"THIRUVANANTHAPURAM, IN",3/31/1990,0,85,93,76
IN010100400,"THIRUVANANTHAPURAM, IN",4/1/1990,0,87,94,
IN010100400,"THIRUVANANTHAPURAM, IN",4/2/1990,0,84,,78
IN010100400,"THIRUVANANTHAPURAM, IN",4/3/1990,0,86,94,80
IN010100400,"THIRUVANANTHAPURAM, IN",4/4/1990,0,85,92,80
IN010100400,"THIRUVANANTHAPURAM, IN",4/5/1990,,85,,78
IN010100400,"THIRUVANANTHAPURAM, IN",4/6/1990,0,87,,78
IN010100400,"THIRUVANANTHAPURAM, IN",4/7/1990,,87,93,80
IN010100400,"THIRUVANANTHAPURAM, IN",4/8/1990,,87,,
IN010100400,"THIRUVANANTHAPURAM, IN",4/9/1990,0,85,91,79
IN010100400,"THIRUVANANTHAPURAM, IN",4/10/1990,0,86,,80
IN010100400,"THIRUVANANTHAPURAM, IN",4/11/1990,,85,94,80
IN010100400,"THIRUVANANTHAPURAM, IN",4/12/1990,0,84,89,78
