STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN022021900,"NEW DELHI SAFDARJUN, IN",3/9/1990,0,70,87,53
IN022021900,"NEW DELHI SAFDARJUN, IN",3/10/1990,0,71,,59
IN022021900,"NEW DELHI SAFDARJUN, IN",3/11/1990,,70,80,
IN022021900,"NEW DELHI SAFDARJUN, IN",3/12/1990,0,71,81,56
IN022021900,"NEW DELHI SAFDARJUN, IN",3/13/1990,0,68,81,57
IN022021900,"NEW DELHI SAFDARJUN, IN",3/14/1990,0,71,84,56
IN022021900,"NEW DELHI SAFDARJUN, IN",3/15/1990,0,74,85,62
IN022021900,"NEW DELHI SAFDARJUN, IN",3/16/1990,0,77,88,65
IN022021900,"NEW DELHI SAFDARJUN, IN",3/17/1990,0,76,88,66
IN022021900,"NEW DELHI SAFDARJUN, IN",3/18/1990,0,79,89,68
IN022021900,"NEW DELHI SAFDARJUN, IN",3/19/1990,0,80,91,68
IN022021900,"NEW DELHI SAFDARJUN, IN",3/20/1990,0,79,90,70
IN022021900,"NEW DELHI SAFDARJUN, IN",3/21/1990,0,78,87,69
IN022021900,"NEW DELHI SAFDARJUN, IN",3/22/1990,0,77,88,
IN022021900,"NEW DELHI SAFDARJUN, IN",3/23/1990,0,69,78,
IN022021900,"NEW DELHI SAFDARJUN, IN",3/24/1990,0,67,79,55
IN022021900,"NEW DELHI SAFDARJUN, IN",3/25/1990,0,70,81,52
IN022021900,"NEW DELHI SAFDARJUN, IN",3/26/1990,0,72,81,56
IN022021900,"NEW DELHI SAFDARJUN, IN",3/27/1990,0.01,67,72,
IN022021900,"NEW DELHI SAFDARJUN, IN",3/28/1990,0.1,62,,
IN022021900,"NEW DELHI SAFDARJUN, IN",3/29/1990,0.03,70,82,51
IN022021900,"NEW DELHI SAFDARJUN, IN",3/30/1990,0,73,86,62
IN022021900,"NEW DELHI SAFDARJUN, IN",3/31/1990,0,69,82,59
IN022021900,"NEW DELHI SAFDARJUN, IN",4/1/1990,0,70,83,
IN022021900,"NEW DELHI SAFDARJUN, IN",4/2/1990,0,69,,58
IN022021900,"NEW DELHI SAFDARJUN, IN",4/3/1990,0,72,86,60
IN022021900,"NEW DELHI SAFDARJUN, IN",4/4/1990,0,74,88,56
IN022021900,"NEW DELHI SAFDARJUN, IN",4/5/1990,0,77,90,61
IN022021900,"NEW DELHI SAFDARJUN, IN",4/6/1990,,77,86,68
IN022021900,"NEW DELHI SAFDARJUN, IN",4/7/1990,0,80,91,66
IN022021900,"NEW DELHI SAFDARJUN, IN",4/8/1990,0.01,82,92,66
IN022021900,"NEW DELHI SAFDARJUN, IN",4/9/1990,0,80,92,68
IN022021900,"NEW DELHI SAFDARJUN, IN",4/10/1990,0,80,,67
IN022021900,"NEW DELHI SAFDARJUN, IN",4/11/1990,0,85,102,
IN022021900,"NEW DELHI SAFDARJUN, IN",4/12/1990,0,85,98,72
IN022021900,"NEW DELHI SAFDARJUN, IN",4/13/1990,0.01,76,91,69
IN022021900,"NEW DELHI SAFDARJUN, IN",4/14/1990,0,81,91,67
IN022021900,"NEW DELHI SAFDARJUN, IN",4/15/1990,0,85,97,
IN022021900,"NEW DELHI SAFDARJUN, IN",4/16/1990,0,84,99,71
IN022021900,"NEW DELHI SAFDARJUN, IN",4/17/1990,0,88,104,71
IN022021900,"NEW DELHI SAFDARJUN, IN",4/18/1990,0,88,102,75
IN022021900,"NEW DELHI SAFDARJUN, IN",4/19/1990,0,89,,76
IN022021900,"NEW DELHI SAFDARJUN, IN",4/20/1990,0,90,101,73
IN022021900,"NEW DELHI SAFDARJUN, IN",4/21/1990,0,88,103,71
